Unnamed: 0	Title	Study ID	Author	Distributor	URI	Topic	Summary	Time Period(s)	Geographic Coverage	Data Type	Access	License	DOI	Data Language	Version	Unit of Analysis	Universe / Population	Sampling Procedure	Collection method	Funding Agency	Grant ID	Alternative title	Series	Date of collection	Sampling Rate	Bibliographic Citation	Datafile URI	Related Studies	Related Publications	Publisher	Provider
72	嘉興蔵（万曆版大藏經）第12帙 第1冊	012_1	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/012_1/012_1.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
73	嘉興蔵（万曆版大藏經）第12帙 第2冊	012_2	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/012_2/012_2.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
74	嘉興蔵（万曆版大藏經）第12帙 第3冊	012_3	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/012_3/012_3.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
75	嘉興蔵（万曆版大藏經）第12帙 第4冊	012_4	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/012_4/012_4.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
76	嘉興蔵（万曆版大藏經）第12帙 第5冊	012_5	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/012_5/012_5.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
77	嘉興蔵（万曆版大藏經）第12帙 第6冊	012_6	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/012_6/012_6.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
78	嘉興蔵（万曆版大藏經）第13帙 第1冊	013_1	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/013_1/013_1.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
79	嘉興蔵（万曆版大藏經）第13帙 第2冊	013_2	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/013_2/013_2.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
80	嘉興蔵（万曆版大藏經）第13帙 第3冊	013_3	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/013_3/013_3.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
81	嘉興蔵（万曆版大藏經）第13帙 第4冊	013_4	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/013_4/013_4.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
82	嘉興蔵（万曆版大藏經）第14帙 第1冊	014_1	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/014_1/014_1.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
83	嘉興蔵（万曆版大藏經）第14帙 第2冊	014_2	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/014_2/014_2.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
84	嘉興蔵（万曆版大藏經）第15帙 第1冊	015_1	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/015_1/015_1.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
85	嘉興蔵（万曆版大藏經）第15帙 第2冊	015_2	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/015_2/015_2.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
86	嘉興蔵（万曆版大藏經）第15帙 第3冊	015_3	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/015_3/015_3.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
87	嘉興蔵（万曆版大藏經）第15帙 第4冊	015_4	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/015_4/015_4.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
88	嘉興蔵（万曆版大藏經）第15帙 第5冊	015_5	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/015_5/015_5.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
89	嘉興蔵（万曆版大藏經）第15帙 第6冊	015_6	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/015_6/015_6.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
90	嘉興蔵（万曆版大藏經）第16帙 第1冊	016_1	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/016_1/016_1.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
91	嘉興蔵（万曆版大藏經）第16帙 第2冊	016_2	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/016_2/016_2.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
92	嘉興蔵（万曆版大藏經）第16帙 第3冊	016_3	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/016_3/016_3.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
93	嘉興蔵（万曆版大藏經）第16帙 第4冊	016_4	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/016_4/016_4.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
94	嘉興蔵（万曆版大藏經）第16帙 第5冊	016_5	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/016_5/016_5.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
95	嘉興蔵（万曆版大藏經）第16帙 第6冊	016_6	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/016_6/016_6.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
96	嘉興蔵（万曆版大藏經）第17帙 第1冊	017_1	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/017_1/017_1.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
97	嘉興蔵（万曆版大藏經）第17帙 第2冊	017_2	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/017_2/017_2.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
98	嘉興蔵（万曆版大藏經）第17帙 第3冊	017_3	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/017_3/017_3.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
99	嘉興蔵（万曆版大藏經）第17帙 第4冊	017_4	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/017_4/017_4.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
100	嘉興蔵（万曆版大藏經）第17帙 第5冊	017_5	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/017_5/017_5.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
101	嘉興蔵（万曆版大藏經）第17帙 第6冊	017_6	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/017_6/017_6.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
102	嘉興蔵（万曆版大藏經）第18帙 第1冊	018_1	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/018_1/018_1.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
103	嘉興蔵（万曆版大藏經）第18帙 第2冊	018_2	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/018_2/018_2.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
104	嘉興蔵（万曆版大藏經）第18帙 第3冊	018_3	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/018_3/018_3.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
105	嘉興蔵（万曆版大藏經）第18帙 第4冊	018_4	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/018_4/018_4.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
106	嘉興蔵（万曆版大藏經）第18帙 第5冊	018_5	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/018_5/018_5.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
107	嘉興蔵（万曆版大藏經）第18帙 第6冊	018_6	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/018_6/018_6.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
108	嘉興蔵（万曆版大藏經）第19帙 第1冊	019_1	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/019_1/019_1.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
109	嘉興蔵（万曆版大藏經）第19帙 第2冊	019_2	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/019_2/019_2.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
110	嘉興蔵（万曆版大藏經）第19帙 第3冊	019_3	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/019_3/019_3.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
111	嘉興蔵（万曆版大藏經）第19帙 第4冊	019_4	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/019_4/019_4.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
112	嘉興蔵（万曆版大藏經）第19帙 第5冊	019_5	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/019_5/019_5.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
113	嘉興蔵（万曆版大藏經）第19帙 第6冊	019_6	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/019_6/019_6.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
114	嘉興蔵（万曆版大藏經）第20帙 第1冊	020_1	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/020_1/020_1.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
115	嘉興蔵（万曆版大藏經）第20帙 第2冊	020_2	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/020_2/020_2.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
116	嘉興蔵（万曆版大藏經）第20帙 第3冊	020_3	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/020_3/020_3.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
